,Well 0,Well 1,Well 2,Well 3,Well 4,Well 5,Well 6,Well 7,Well 8,Well 9,Well 10,Well 11,Well 12,Well 13,Well 14,Well 15,Well 16,Well 17,Well 18,Well 19,Well 20,Well 21,Well 22,Well 23,Well 24,Well 25,Well 26,Well 27,Well 28,Well 29,Well 30,Well 31,Well 32,Well 33,Well 34,Well 35,Well 36,Well 37,Well 38,Well 39,Well 40,Well 41,Well 42,Well 43,Well 44,Well 45,Well 46,Well 47,Well 48,Well 49,Well 50,Well 51,Well 52,Well 53,Well 54,Well 55,Well 56,Well 57,Well 58,Well 59,Well 60,Well 61,Well 62,Well 63,Well 64,Well 65,Well 66,Well 67,Well 68,Well 69,Well 70,Well 71,Well 72,Well 73,Well 74,Well 75,Well 76,Well 77,Well 78,Well 79,Well 80,Well 81,Well 82,Well 83,Well 84,Well 85,Well 86,Well 87,Well 88,Well 89,Well 90,Well 91,Well 92,Well 93,Well 94,Well 95,Well 96,Well 97,Well 98,Well 99,Well 100,Well 101,Well 102,Well 103,Well 104,Well 105,Well 106,Well 107
0,336.12337662337666,522.0312868949233,707.93919716647,893.8471074380166,1079.7550177095632,1265.6629279811098,1451.5708382526564,1637.4787485242032,1827.594451003542,2009.2945690672964,2195.2024793388427,2381.11038961039,332.96753246753246,515.2892561983471,701.8187721369538,888.3482880755607,1074.8778040141674,1265.6151121605665,1456.3524203069655,1642.881936245572,1837.8270365997637,2020.1487603305782,2206.6782762691855,2388.9999999999995,325.60389610389615,512.7550177095632,699.9061393152303,887.0572609208971,1078.4161747343567,1269.7750885478158,1452.7184179456908,1644.07733175915,1835.4362455726093,2022.5873671782763,2209.7384887839435,2396.8896103896104,326.6558441558442,501.8051948051949,702.2012987012988,889.9740259740261,1077.7467532467533,1265.5194805194806,1457.5000000000002,1641.064935064935,1841.4610389610389,2025.025974025974,2217.006493506494,2404.779220779221,323.5,511.89433293978755,704.4964580873673,892.8907910271547,1077.0773317591502,1265.4716646989377,1462.2815820543094,1650.675914994097,1843.2780401416765,2031.6723730814645,2224.274498229044,2404.253246753247,320.3441558441558,505.15230224321135,698.3760330578511,883.1841794569067,1076.4079102715466,1265.4238488783944,1454.439787485242,1656.079102715466,1845.0950413223136,2038.3187721369536,2223.1269185360097,2407.935064935065,317.18831168831167,502.6180637544272,692.2556080283352,886.1009445100353,1075.7384887839432,1265.3760330578511,1455.0135773317588,1648.8589138134591,1846.912042502951,2040.7573789846513,2221.9793388429753,2411.6168831168834,314.03246753246754,504.2916174734356,694.5507674144037,884.8099173553719,1079.2768595041323,1269.5360094451005,1459.7951593860685,1654.2621015348286,1848.7290436835892,2043.1959858323494,2229.247343565525,2406.883116883117,310.87662337662334,501.7573789846517,692.63813459268,883.5188902007084,1074.3996458087368,1273.6959858323494,1460.3689492325855,1655.4574970484064,1850.546044864227,2041.4268004722553,2232.3075560802836,2414.7727272727275
1,146.77272727272793,147.15525383707265,147.5377804014174,147.9203069657621,148.30283353010682,148.68536009445154,140.65230224321192,149.450413223141,149.8329397874857,150.21546635183043,150.59799291617517,155.18831168831184,342.96103896103955,334.73671782762756,334.9279811097999,335.11924439197225,331.1027154663522,327.08618654073257,331.4852420306971,331.67650531286944,331.8677685950418,327.8512396694218,328.0425029515941,336.64935064935105,526.5259740259746,522.3181818181824,518.1103896103903,522.3181818181821,522.3181818181823,518.1103896103899,522.3181818181823,522.3181818181823,513.9025974025977,513.9025974025976,518.1103896103898,522.318181818182,735.3376623376628,739.3541912632826,734.955135773318,734.7638724911457,734.5726092089733,734.3813459268009,725.7744982290441,733.9988193624561,733.8075560802837,729.4085005903191,729.2172373081468,729.0259740259744,931.5259740259744,931.1434474616296,922.3453364817003,921.9628099173558,929.9958677685954,929.6133412042507,916.6074380165293,920.4327036599765,920.050177095632,923.8754427390794,919.2851239669425,923.1103896103899,1127.714285714286,1110.3093270366,1118.1511216056674,1113.369539551358,1108.5879574970486,1116.429752066116,1111.6481700118068,1115.2821723730815,1114.7083825265647,1114.1345926800475,1117.7685950413227,1112.9870129870133,1323.9025974025976,1331.5531286894927,1326.5802833530108,1321.6074380165292,1320.8423848878397,1320.0773317591502,1319.3122786304607,1331.1706021251475,1330.4055489964583,1329.6404958677692,1333.0832349468715,1328.1103896103898,1520.0909090909092,1519.1345926800473,1518.1782762691855,1517.2219598583235,1520.473435655254,1523.7249114521844,1522.7685950413227,1526.0200708382529,1529.271546635183,1524.1074380165292,1518.9433293978752,1517.987012987013,1716.2792207792209,1715.1316410861866,1713.9840613931524,1725.4598583234947,1724.3122786304607,1718.9569067296343,1722.0171192443922,1720.869539551358,1719.7219598583238,1718.5743801652893,1713.2190082644631,1707.8636363636365
